mnr;KURZTEXT1;KURZTEXT2;GTIN;INTRASTATNUMMER;MENGENEINHEIT;PE;BRUTTOPREIS 2025;END PREIS;TZ;GEWICHT;B;H;T
3729513;WZ-Anlage f. WZ 1x105mm Rp1xRp1;FS - KSR, Niro-Bügel;4250204435252;90289090;Stk;1;146,13;;2,50%;2,900;374,0;;
3729514;WZ-Anlage f. WZ 1x220mm Rp1xRp1;FS - KSR, Niro-Bügel, Schweiz;4255651702988;90289090;Stk;1;161,06;;2,50%;3,100;560,0;183,0;143,0
3729516;WZ-Anlage f. WZ 1x105mm Rp1¼xRp1;FS - KSR, Niro-Bügel;4250204435269;90289090;Stk;1;163,39;;2,50%;2,900;394,0;;
3729517;WZ-Anlage f. WZ 1x105mm Rp1¼xR1¼;FS - KSR, Niro-Bügel;4250204435276;90289090;Stk;1;183,18;;2,50%;2,900;414,0;;
3729533;WZ-Anlage f. WZ 1¼x150mm Rp1¼xRp1¼;FS - KSR, Niro-Bügel;4250204435283;90289090;Stk;1;244,22;;2,50%;1,000;280,0;88,0;320,0
3729536;WZ-Anlage f. WZ 1¼x150mm Rp1½xRp1½;FS - KSR, Niro-Bügel;4250204435290;90289090;Stk;1;279,92;;2,50%;4,500;280,0;88,0;320,0
3729548;WZ-Anlage f. WZ 2x200mm Rp2xR2;FS - KSR, Niro-Bügel;4250204435306;90289090;Stk;1;701,96;;2,50%;9,000;260,0;210,0;400,0
3729560;WZ-Anlage f. WZ ¾x80 mm Rp¾xRp¾;FS - KSR, Niro-Bügel;4250204490077;90289090;Stk;1;249,24;;2,50%;2,230;319,0;;
3729561;WZ-Anlage f. WZ ¾x110/130mm Rp¾xRp¾;FS - KSR, Niro-Bügel;4250204490084;90289090;Stk;1;249,37;;2,50%;2,300;348,0;;
3729562;WZ-Anlage f. WZ ¾x165mm Rp¾xRp¾;FS - KSR, Niro-Bügel;4250204490091;90289090;Stk;1;249,37;;2,50%;2,330;404,0;;
3729601;WZ-Anlage f. WZ 1x190mm Rp1xRp1 Si;FS - KSR, Niro-Bügel;4250204463453;90289090;Stk;1;209,59;;2,50%;2,850;459,0;;
3729601-K;WZ-Anlage f. WZ 1x190mm Rp1xRp1 Si;FS - KSR, Niro-Bügel 70-95mm;4250204497519;90289090;Stk;1;209,59;;2,50%;2,850;459,0;;
3729602;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1 Si;FS - KSR, Niro-Bügel;4250204478105;90289090;Stk;1;235,04;;2,50%;3,000;479,0;;
3729603;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1¼ Si;FS - KSR, Niro-Bügel;4250204478112;90289090;Stk;1;264,35;;2,50%;3,420;499,0;;
3729604;WZ-Anlage f. WZ 1¼x260mm Rp1¼xRp1¼ Si;FS - KSR, Niro-Bügel;4250204478129;90289090;Stk;1;354,04;;2,50%;4,620;215,0;83,0;465,0
3729605;WZ-Anlage f. WZ 1¼x260mm Rp1½xRp1½ Si;FS - KSR, Niro-Bügel;4250204478136;90289090;Stk;1;406,81;;2,50%;4,800;606,0;250,0;100,0
3729606;WZ-Anlage f. WZ 2x300mm Rp2xRp2 Si;FS - KSR, Niro-Bügel;4250204478143;90289090;Stk;1;1.034,18;;2,50%;10,300;255,0;94,0;537,0
3729607;WZ-Anlage f. WZ 1x220mm Rp1xRp1 Si;FS - KSR, Niro-Bügel, Schweiz;4255651702995;90289090;Stk;1;225,83;;2,50%;3,100;560,0;183,0;143,0
3729613;WZ-Anlage f. WZ 1x190mm Rp1xRp1;FS - KSR, Niro-Bügel;4250204435320;90289090;Stk;1;142,32;;2,50%;2,897;459,0;;
3729613-K;WZ-Anlage f. WZ 1x190mm Rp1xRp1;FS - KSR, Niro-Bügel 70-95mm;4250204497526;90289090;Stk;1;142,32;;2,50%;2,897;459,0;;
3729616;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1;FS - KSR, Niro-Bügel;4250204435337;90289090;Stk;1;159,57;;2,50%;3,121;479,0;;
3729616-K;WZ-Anlage f. WZ 1x190mm Rp1¼xRP1;FS - KSR, Niro-Bügel 70-95mm;4250204499926;90289090;Stk;1;159,57;;2,50%;3,121;479,0;;
3729617;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1¼;FS - KSR, Niro-Bügel;4250204435344;90289090;Stk;1;179,39;;2,50%;3,150;499,0;;
3729617-K;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1¼;FS - KSR, Niro-Bügel 70 - 95mm;4255651700137;90289090;Stk;1;179,39;;2,50%;3,150;499,0;;
3729622;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1, Si;FS - KSR, Niro-Bügel, Österreich;4250204488494;90289090;Stk;1;227,05;;2,50%;3,500;;;
3729623;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1, Si;FS - KSR, Niro-Bügel, Österreich;4250204488500;90289090;Stk;1;249,44;;2,50%;3,500;;;
3729624;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1¼, Si;FS - KSR, Niro-Bügel, Österreich;4250204488517;90289090;Stk;1;273,64;;2,50%;3,550;;;
3729625;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1;FS - KSR, Niro-Bügel, Österreich;4250204435368;90289090;Stk;1;174,65;;2,50%;3,350;459,0;;
3729626;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1;FS - KSR, Niro-Bügel, Österreich;4250204473247;90289090;Stk;1;191,46;;2,50%;3,500;;;
3729627;WZ-Anlage f. WZ 1¼x175mm Rp1¼x Rp1¼;FS - KSR, Niro-Bügel, Österreich;4250204435375;90289090;Stk;1;210,48;;2,50%;3,500;499,0;;
3729633;WZ-Anlage f. WZ 1¼x260mm Rp1¼xRp1¼;FS - KSR, Niro-Bügel;4250204435382;90289090;Stk;1;240,39;;2,50%;4,400;586,0;250,0;100,0
3729636;WZ-Anlage f. WZ 1¼x260mm Rp1½xRp1½;FS - KSR, Niro-Bügel;4250204435399;90289090;Stk;1;276,24;;2,50%;4,700;215,0;83,0;465,0
3729648;WZ-Anlage f. WZ 2x300mm Rp2xRp2;FS - KSR, Niro-Bügel;4250204435412;90289090;Stk;1;701,96;;2,50%;10,300;255,0;94,0;537,0
3729650;WZ-Anlage f. WZ 1x190/105mm Rp1x Rp1 Si;FS - KSR, Niro-Stellbügel;4250204459906;90289090;Stk;1;216,60;;2,50%;3,000;;;
3729651;WZ-Anlage f. WZ 1x190/105mm Rp1¼xRp1 Si;FS - KSR, Niro-Stellbügel;4250204459913;90289090;Stk;1;241,62;;2,50%;1,000;;;
3729652;WZ-Anlage f. WZ 1x190/105mm Rp1¼xRp1¼ Si;FS - KSR, Niro-Stellbügel;4250204459920;90289090;Stk;1;270,62;;2,50%;1,000;;;
3729653;WZ-Anlage f. WZ 1x190/105mm Rp1xRp1;FS - KSR, Niro-Stellbügel;4250204454857;90289090;Stk;1;149,33;;2,50%;3,250;;;
3729656;WZ-Anlage f. WZ 1x190/105mm Rp1¼xRp1;FS - KSR, Niro-Stellbügel;4250204454864;90289090;Stk;1;166,55;;2,50%;1,000;;;
3729657;WZ-Anlage f. WZ 1x190/105mm Rp1¼xRp1¼;FS - KSR, Niro-Stellbügel;4250204454871;90289090;Stk;1;186,42;;2,50%;3,450;;;
3739613;WZ-Probe-Anlage f. WZ 1x190mm Rp1xRp1;FS - Probeentnahmeventil-KSR, Niro-Bügel;4250204435436;90289090;Stk;1;308,43;;2,50%;4,030;260,0;210,0;400,0
3739616;WZ-Probe-Anlage f. WZ 1x190mm Rp1¼xRp1;FS - Probeentnahmeventil-KSR, Niro-Bügel;4250204435443;90289090;Stk;1;332,84;;2,50%;4,410;215,0;83,0;465,0
3739617;WZ-Probe-Anlage f. WZ 1x190mm Rp1¼xRp1¼;FS - Probeentnahmeventil-KSR, Niro-Bügel;4250204435450;90289090;Stk;1;354,50;;2,50%;4,527;440,0;125,0;400,0
3739633;WZ-Probe-Anlage f. WZ 1¼x260mm Rp1¼xRp1¼;FS - Probeentnahmeventil-KSR, Niro-Bügel;4250204435467;90289090;Stk;1;433,93;;2,50%;1,000;215,0;83,0;465,0
3739636;WZ-Probe-Anlage f. WZ 1¼x260mm Rp1½xRp1½;FS - Probeentnahmeventil-KSR, Niro-Bügel;4250204435474;90289090;Stk;1;461,01;;2,50%;6,000;215,0;83,0;465,0
3748501;WZ-Anlage f. WZ 1x105mm Rp1xRp1 Si;FS - KMR-FS, Niro-Bügel;4250204468328;90289090;Stk;1;259,16;;2,50%;3,400;;;
3748502;WZ-Anlage f. WZ 1x105mm Rp1¼xRp1 Si;FS - KMR-FS, Niro-Bügel;4250204468335;90289090;Stk;1;292,27;;2,50%;3,400;;;
3748503;WZ-Anlage f. WZ 1x105mm Rp1¼xRp1¼ Si;FS - KMR-FS, Niro-Bügel;4250204468342;90289090;Stk;1;314,99;;2,50%;3,400;;;
3748504;WZ-Anlage f. WZ 1¼x150mm Rp1¼xRp1¼ Si;FS - KMR-FS, Niro-Bügel;4250204478150;90289090;Stk;1;479,26;;2,50%;3,400;215,0;83,0;465,0
3748505;WZ-Anlage f. WZ 1¼x150mm Rp1½xRp1½ Si;FS - KMR-FS, Niro-Bügel;4250204478167;90289090;Stk;1;535,26;;2,50%;3,400;215,0;83,0;465,0
3748506;WZ-Anlage f. WZ 2x200mm Rp2xRp2 Si;FS - KMR-FS, Niro-Bügel;4250204478174;90289090;Stk;1;1.423,76;;2,50%;3,400;255,0;94,0;537,0
3748513;WZ-Anlage f. WZ 1x105mm Rp1xRp1;FS - KMR-FS, Niro-Bügel;4250204464511;90289090;Stk;1;174,80;;2,50%;3,400;;;
3748516;WZ-Anlage f. WZ 1x105mm Rp1¼xRp1;FS - KMR-FS, Niro-Bügel;4250204464528;90289090;Stk;1;197,07;;2,50%;3,400;;;
3748517;WZ-Anlage f. WZ 1x105mm Rp1¼xRp1¼;FS - KMR-FS, Niro-Bügel;4250204464535;90289090;Stk;1;212,31;;2,50%;3,400;;;
3748533;WZ-Anlage f. WZ 1¼x150mm Rp1¼xRp1¼;FS - KMR-FS, Niro-Bügel;4250204464542;90289090;Stk;1;323,22;;2,50%;3,400;215,0;83,0;465,0
3748536;WZ-Anlage f. WZ 1¼x150mm Rp1½xRp1½;FS - KMR-FS, Niro-Bügel;4250204464559;90289090;Stk;1;360,90;;2,50%;3,400;215,0;83,0;465,0
3748548;WZ-Anlage f. WZ 2x200mm Rp2xRp2;FS - KMR-FS, Niro-Bügel;4250204464566;90289090;Stk;1;960,04;;2,50%;11,200;255,0;94,0;537,0
3748601;WZ-Anlage f. WZ 1x190mm Rp1xRp1 Si;FS - KMR-FS, Niro-Bügel;4250204465501;90289090;Stk;1;255,36;;2,50%;3,400;180,0;72,0;368,0
3748601-K;WZ-Anlage f. WZ 1x190mm Rp1xRp1 Si;FS - KMR-FS, Niro-Bügel 70-95mm;4250204497533;90289090;Stk;1;255,36;;2,50%;3,400;180,0;72,0;368,0
3748602;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1 Si;FS - KMR-FS, Niro-Bügel;4250204468359;90289090;Stk;1;288,93;;2,50%;3,400;180,0;72,0;368,0
3748602-K;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1 Si;FS - KMR-FS, Niro-Bügel 70-95mm;4255651700144;90289090;Stk;1;288,93;;2,50%;3,400;180,0;72,0;368,0
3748603;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1¼ Si;FS - KMR-FS, Niro-Bügel;4250204468366;90289090;Stk;1;311,49;;2,50%;3,900;180,0;72,0;368,0
3748604;WZ-Anlage f. WZ 1¼x260mm Rp1¼xRp1¼ Si;FS - KMR-FS, Niro-Bügel;4250204478181;90289090;Stk;1;477,14;;2,50%;3,400;215,0;83,0;465,0
3748605;WZ-Anlage f. WZ 1¼x260mm Rp1½xRp1½ Si;FS - KMR-FS, Niro-Bügel;4250204478198;90289090;Stk;1;533,57;;2,50%;5,700;215,0;83,0;465,0
3748606;WZ-Anlage f. WZ 2x300mm Rp2xRp2 Si;FS - KMR-FS, Niro-Bügel;4250204478204;90289090;Stk;1;1.433,96;;2,50%;3,400;255,0;94,0;537,0
3748607;WZ-Anlage f. WZ 1¼x260mm Rp2xRp2 Si;FS - KMR-FS, Niro-Bügel;4250204493832;90289090;Stk;1;641,06;;2,50%;5,700;215,0;83,0;465,0
3748613;WZ-Anlage f. WZ 1x190mm Rp1xRp1;FS - KMR-FS, Niro-Bügel;4250204464573;90289090;Stk;1;171,15;;2,50%;3,400;180,0;72,0;368,0
3748616;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1;FS - KMR-FS, Niro-Bügel;4250204464580;90289090;Stk;1;193,27;;2,50%;3,400;180,0;72,0;368,0
3748617;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1¼;FS - KMR-FS, Niro-Bügel;4250204464597;90289090;Stk;1;208,67;;2,50%;3,850;180,0;72,0;368,0
3748621;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1 Si;FS - KMR-FS, Niro-Bügel, Österreich;4250204488524;90289090;Stk;1;268,66;;2,50%;3,700;180,0;72,0;368,0
3748622;WZ-Anlage f. WZ 1¼x175mm Rp1¼x Rp1 Si;FS - KMR-FS, Niro-Bügel, Österreich;4250204488531;90289090;Stk;1;297,48;;2,50%;3,700;180,0;72,0;368,0
3748623;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1¼ Si;FS - KMR-FS, Niro-Bügel, Österreich;4250204488548;90289090;Stk;1;315,12;;2,50%;3,700;180,0;72,0;368,0
3748625;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1;FS - KMR-FS, Niro-Bügel, Österreich;4250204464603;90289090;Stk;1;206,70;;2,50%;3,700;180,0;72,0;368,0
3748626;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1;FS - KMR-FS, Niro-Bügel, Österreich;4250204488555;90289090;Stk;1;228,85;;2,50%;3,700;180,0;72,0;368,0
3748627;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1¼;FS - KMR-FS, Niro-Bügel, Österreich;4250204464610;90289090;Stk;1;242,39;;2,50%;3,700;180,0;72,0;368,0
3748633;WZ-Anlage f. WZ 1¼x260mm Rp1¼xRp1¼;FS - KMR-FS, Niro-Bügel;4250204464627;90289090;Stk;1;319,54;;2,50%;3,400;215,0;83,0;465,0
3748636;WZ-Anlage f. WZ 1¼x260mm Rp1½xRp1½;FS - KMR-FS, Niro-Bügel;4250204464634;90289090;Stk;1;357,24;;2,50%;3,400;215,0;83,0;465,0
3748648;WZ-Anlage f. WZ 2x300mm Rp2xRp2;FS - KMR-FS, Niro-Bügel;4250204464641;90289090;Stk;1;960,04;;2,50%;11,200;255,0;94,0;537,0
3748650;WZ-Anlage f. WZ 1x190/105mm Rp1xRp1 Si;FS - KMR-FS, Niro-Stellbügel;4250204468373;90289090;Stk;1;262,35;;2,50%;3,400;180,0;72,0;368,0
3748651;WZ-Anlage f. WZ 1x190/105mm Rp1¼xRp1 Si;FS - KMR-FS, Niro-Stellbügel;4250204468380;90289090;Stk;1;295,62;;2,50%;3,400;180,0;72,0;368,0
3748652;WZ-Anlage f. WZ 1x190/105mm Rp1¼xRp1¼ Si;FS - KMR-FS, Niro-Stellbügel;4250204468397;90289090;Stk;1;318,03;;2,50%;3,400;180,0;72,0;368,0
3748653;WZ-Anlage f. WZ 1x190/105mm Rp1xRp1;FS - KMR-FS, Niro-Stellbügel;4250204464658;90289090;Stk;1;177,69;;2,50%;3,400;180,0;72,0;368,0
3748656;WZ-Anlage f. WZ 1x190/105mm Rp1¼xRp1;FS - KMR-FS, Niro-Stellbügel;4250204464665;90289090;Stk;1;199,85;;2,50%;3,400;180,0;72,0;368,0
3748657;WZ-Anlage f. WZ 1x190/105mm Rp1¼xRp1¼;FS - KMR-FS, Niro-Stellbügel;4250204464672;90289090;Stk;1;215,23;;2,50%;3,400;180,0;72,0;368,0
3828001;WZ-Anlage f. WZ 1x105mm Rp1xR1 Si;KH - Gew-LAV, Niro-Bügel;4250204459937;90289090;Stk;1;121,57;;2,50%;1,860;309,0;;
3828002;WZ-Anlage f. WZ 1x105mm Rp1¼xR1 Si;KH - Gew-LAV, Niro-Bügel;4250204459944;90289090;Stk;1;134,54;;2,50%;2,000;329,0;;
3828003;WZ-Anlage f. WZ 1x105mm Rp1¼xR1¼ Si;KH - Gew-LAV, Niro-Bügel;4250204459951;90289090;Stk;1;150,41;;2,50%;2,000;331,0;;
3828004;WZ-Anlage f. WZ 1¼x150mm Rp1¼xR1¼ Si;KH - Gew-LAV, Niro-Bügel;4250204459968;90289090;Stk;1;220,25;;2,50%;2,000;280,0;88,0;320,0
3828005;WZ-Anlage f. WZ 1¼x150mm Rp1½xR1½ Si;KH - Gew-LAV, Niro-Bügel;4250204459975;90289090;Stk;1;263,45;;2,50%;3,000;280,0;88,0;320,0
3828006;WZ-Anlage f. WZ 2x200mm Rp2xR2 Si;KH - Gew-LAV, Niro-Bügel;4250204459982;90289090;Stk;1;600,23;;2,50%;6,500;255,0;94,0;537,0
3828013;WZ-Anlage f. WZ 1x105mm Rp1xR1;KH - Gew-LAV, Niro-Bügel;4250204435481;90289090;Stk;1;87,11;;2,50%;1,860;309,0;;
3828016;WZ-Anlage f. WZ 1x105mm Rp1¼xR1;KH - Gew-LAV, Niro-Bügel;4250204435498;90289090;Stk;1;96,39;;2,50%;2,000;329,0;;
3828017;WZ-Anlage f. WZ 1x105mm Rp1¼xR1¼;KH - Gew-LAV, Niro-Bügel;4250204435504;90289090;Stk;1;107,69;;2,50%;2,000;331,0;;
3828033;WZ-Anlage f. WZ 1¼x150mm Rp1¼xR1¼;KH - Gew-LAV, Niro-Bügel;4250204435511;90289090;Stk;1;157,72;;2,50%;2,000;280,0;88,0;320,0
3828036;WZ-Anlage f. WZ 1¼x150mm Rp1½xR1½;KH - Gew-LAV, Niro-Bügel;4250204435528;90289090;Stk;1;188,68;;2,50%;3,000;280,0;88,0;320,0
3828048;WZ-Anlage f. WZ 2x200mm Rp2xR2;KH - Gew-LAV, Niro-Bügel;4250204435535;90289090;Stk;1;429,84;;2,50%;6,500;255,0;94,0;537,0
3828101;WZ-Anlage f. WZ 1x190mm Rp1xR1 Si;KH - Gew-LAV, Niro-Bügel;4250204459999;90289090;Stk;1;118,51;;2,50%;2,330;394,0;;
3828102;WZ-Anlage f. WZ 1x190mm Rp1¼xR1 Si;KH - Gew-LAV, Niro-Bügel;4250204460001;90289090;Stk;1;130,74;;2,50%;2,430;414,0;;
3828103;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼ Si;KH - Gew-LAV, Niro-Bügel;4250204460018;90289090;Stk;1;147,06;;2,50%;2,430;416,0;;
3828104;WZ-Anlage f. WZ 1¼x260mm Rp1¼xR1¼ Si;KH - Gew-LAV, Niro-Bügel;4250204460025;90289090;Stk;1;217,35;;2,50%;2,430;215,0;83,0;465,0
3828105;WZ-Anlage f. WZ 1¼x260mm Rp1½xR1½ Si;KH - Gew-LAV, Niro-Bügel;4250204460032;90289090;Stk;1;261,00;;2,50%;3,490;215,0;83,0;465,0
3828106;WZ-Anlage f. WZ 2x300mm Rp2xR2 Si;KH - Gew-LAV, Niro-Bügel;4250204460049;90289090;Stk;1;606,48;;2,50%;7,250;255,0;94,0;537,0
3828113;WZ-Anlage f. WZ 1x190mm Rp1xR1;KH - Gew-LAV, Niro-Bügel;4250204435542;90289090;Stk;1;84,05;;2,50%;2,330;394,0;;
3828113-K;WZ-Anlage f. WZ 1x190mm Rp1xR1;KH - Gew-LAV, Niro-Bügel 70-95mm;4255651700151;90289090;Stk;1;84,05;;2,50%;2,330;394,0;;
3828116;WZ-Anlage f. WZ 1x190mm Rp1¼xR1;KH - Gew-LAV, Niro-Bügel;4250204435559;90289090;Stk;1;92,90;;2,50%;2,430;414,0;;
3828117;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼;KH - Gew-LAV, Niro-Bügel;4250204435566;90289090;Stk;1;104,31;;2,50%;2,430;416,0;;
3828121;WZ-Anlage f. WZ 1¼x175mm Rp1xR1 Si;KH - Gew-LAV, Niro-Bügel, Österreich;4250204488562;90289090;Stk;1;150,47;;2,50%;1,000;394,0;;
3828122;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1 Si;KH - Gew-LAV, Niro-Bügel, Österreich;4250204488579;90289090;Stk;1;161,97;;2,50%;1,000;394,0;;
3828123;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1¼ Si;KH - Gew-LAV, Niro-Bügel, Österreich;4250204488586;90289090;Stk;1;173,66;;2,50%;1,000;394,0;;
3828125;WZ-Anlage f. WZ 1¼x175mm Rp1xR1;KH - Gew-LAV, Niro-Bügel, Österreich;4250204435573;90289090;Stk;1;115,78;;2,50%;1,000;394,0;;
3828126;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1;KH - Gew-LAV, Niro-Bügel, Österreich;4250204488593;90289090;Stk;1;124,61;;2,50%;1,000;394,0;;
3828127;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1¼;KH - Gew-LAV, Niro-Bügel, Österreich;4250204435580;90289090;Stk;1;133,63;;2,50%;1,000;416,0;;
3828133;WZ-Anlage f. WZ 1¼x260mm Rp1¼xR1¼;KH - Gew-LAV, Niro-Bügel;4250204435597;90289090;Stk;1;154,08;;2,50%;2,430;215,0;83,0;465,0
3828136;WZ-Anlage f. WZ 1¼x260mm Rp1½xR1½;KH - Gew-LAV, Niro-Bügel;4250204435603;90289090;Stk;1;185,00;;2,50%;3,490;215,0;83,0;465,0
3828147;WZ-Anlage f. WZ 2½x270mm Rp2xR2;DIN-KH - Gew-LAV, Niro-Bügel;4250204496307;90289090;Stk;1;714,97;;2,50%;6,650;577,0;260,0;100,0
3828148;WZ-Anlage f. WZ 2x300mm Rp2xR2;KH - Gew-LAV, Niro-Bügel;4250204435610;90289090;Stk;1;429,84;;2,50%;7,250;255,0;94,0;537,0
3828150;WZ-Anlage f. WZ 1x190/105mm Rp1xR1 Si;KH - Gew-LAV, Niro-Stellbügel;4250204460056;90289090;Stk;1;122,18;;2,50%;2,330;;;
3828151;WZ-Anlage f. WZ 1x190/105mm Rp1¼xR1 Si;KH - Gew-LAV, Niro-Stellbügel;4250204460063;90289090;Stk;1;134,99;;2,50%;2,430;;;
3828152;WZ-Anlage f. WZ 1x190/105mm Rp1¼xR1¼ Si;KH - Gew-LAV, Niro-Stellbügel;4250204460070;90289090;Stk;1;151,02;;2,50%;2,430;;;
3828153;WZ-Anlage f. WZ 1x190/105mm Rp1xR1;KH - Gew-LAV, Niro-Stellbügel;4250204454895;90289090;Stk;1;87,57;;2,50%;2,330;;;
3828156;WZ-Anlage f. WZ 1x190/105mm Rp1¼xR1;KH - Gew-LAV, Niro-Stellbügel;4250204454901;90289090;Stk;1;96,84;;2,50%;2,430;;;
3828157;WZ-Anlage f. WZ 1x190/105mm Rp1¼xR1¼;KH - Gew-LAV, Niro-Stellbügel;4250204454918;90289090;Stk;1;108,29;;2,50%;2,430;;;
3828201;WZ-Anlage f. WZ 1x105mm Rp1xR1 Si;KH - KH, Niro-Bügel;4250204460087;90289090;Stk;1;154,08;;2,50%;1,860;374,0;;
3828202;WZ-Anlage f. WZ 1x105mm Rp1¼xR1 Si;KH - KH, Niro-Bügel;4250204460094;90289090;Stk;1;170,23;;2,50%;2,000;394,0;;
3828203;WZ-Anlage f. WZ 1x105mm Rp1¼xR1¼ Si;KH - KH, Niro-Bügel;4250204460100;90289090;Stk;1;191,91;;2,50%;2,000;414,0;;
3828204;WZ-Anlage f. WZ 1¼x150mm Rp1¼xR1¼ Si;KH - KH, Niro-Bügel;4250204460117;90289090;Stk;1;278,23;;2,50%;2,000;280,0;88,0;320,0
3828205;WZ-Anlage f. WZ 1¼x150mm Rp1½xR1½ Si;KH - KH, Niro-Bügel;4250204460124;90289090;Stk;1;325,21;;2,50%;3,000;215,0;83,0;465,0
3828206;WZ-Anlage f. WZ 2x200mm Rp2xR2 Si;KH - KH, Niro-Bügel;4250204460131;90289090;Stk;1;742,67;;2,50%;6,500;440,0;125,0;400,0
3828213;WZ-Anlage f. WZ 1x105mm Rp1xR1;KH - KH, Niro-Bügel;4250204435627;90289090;Stk;1;111,65;;2,50%;1,860;374,0;;
3828216;WZ-Anlage f. WZ 1x105mm Rp1¼xR1;KH - KH, Niro-Bügel;4250204435634;90289090;Stk;1;123,40;;2,50%;2,000;394,0;;
3828217;WZ-Anlage f. WZ 1x105mm Rp1¼xR1¼;KH - KH, Niro-Bügel;4250204435641;90289090;Stk;1;139,26;;2,50%;2,000;414,0;;
3828233;WZ-Anlage f. WZ 1¼x150mm Rp1¼xR1¼;KH - KH, Niro-Bügel;4250204435658;90289090;Stk;1;201,81;;2,50%;2,000;280,0;88,0;320,0
3828236;WZ-Anlage f. WZ 1¼x150mm Rp1½xR1½;KH - KH, Niro-Bügel;4250204435665;90289090;Stk;1;235,82;;2,50%;3,000;280,0;88,0;320,0
3828248;WZ-Anlage f. WZ 2x200mm Rp2xR2;KH - KH, Niro-Bügel;4250204435672;90289090;Stk;1;538,43;;2,50%;6,500;260,0;210,0;400,0
3828301;WZ-Anlage f. WZ 1x190mm Rp1xR1 Si;KH - KH, Niro-Bügel;4250204460148;90289090;Stk;1;150,55;;2,50%;2,330;459,0;;
3828301-K;WZ-Anlage f. WZ 1x190mm Rp1xRp1 Si;KH - KH, Niro-Bügel 70-95mm;4250204498462;90289090;Stk;1;150,55;;2,50%;2,330;459,0;;
3828302;WZ-Anlage f. WZ 1x190mm Rp1¼xR1 Si;KH - KH, Niro-Bügel;4250204460155;90289090;Stk;1;167,02;;2,50%;2,000;479,0;;
3828303;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼ Si;KH - KH, Niro-Bügel;4250204460162;90289090;Stk;1;189,00;;2,50%;2,430;499,0;;
3828304;WZ-Anlage f. WZ 1¼x260mm Rp1¼xR1¼ Si;KH - KH, Niro-Bügel;4250204460179;90289090;Stk;1;275,79;;2,50%;2,430;215,0;83,0;465,0
3828305;WZ-Anlage f. WZ 1¼x260mm Rp1½xR1½ Si;KH - KH, Niro-Bügel;4250204460186;90289090;Stk;1;323,22;;2,50%;4,100;215,0;83,0;465,0
3828306;WZ-Anlage f. WZ 2x300mm Rp2xR2 Si;KH - KH, Niro-Bügel;4250204460193;90289090;Stk;1;749,40;;2,50%;7,250;255,0;94,0;537,0
3828313;WZ-Anlage f. WZ 1x190mm Rp1xR1;KH - KH, Niro-Bügel;4250204435689;90289090;Stk;1;108,15;;2,50%;2,600;459,0;;
3828316;WZ-Anlage f. WZ 1x190mm Rp1¼xR1;KH - KH, Niro-Bügel;4250204435696;90289090;Stk;1;120,04;;2,50%;2,000;479,0;;
3828317;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼;KH - KH, Niro-Bügel;4250204435702;90289090;Stk;1;135,75;;2,50%;2,430;499,0;;
3828321;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1 Si;KH - KH, Niro-Bügel, Österreich;4250204488609;90289090;Stk;1;186,02;;2,50%;2,500;459,0;;
3828322;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1 Si;KH - KH, Niro-Bügel, Österreich;4250204488616;90289090;Stk;1;201,54;;2,50%;2,500;459,0;;
3828323;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1¼ Si;KH - KH, Niro-Bügel, Österreich;4250204488623;90289090;Stk;1;217,73;;2,50%;2,500;459,0;;
3828325;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1;KH - KH, Niro-Bügel, Österreich;4250204435719;90289090;Stk;1;143,10;;2,50%;2,500;459,0;;
