mnr;KURZTEXT1;KURZTEXT2;GTIN;INTRASTATNUMMER;MENGENEINHEIT;PE;BRUTTOPREIS 2025;END PREIS;TZ;GEWICHT;B;H;T
3848504;WZ-Anlage f. WZ 1¼x150mm Rp1¼x1¼ Si;;4250204460414;90289090;Stk;;408,23;;;4,37;215;83;465
3848505;WZ-Anlage f. WZ 1¼x150mm Rp1½x1½ Si;;4250204460421;90289090;Stk;;460,74;;;4,55;215;83;465
3848506;WZ-Anlage f. WZ 2x200mm Rp2xR2 Si;;4250204460438;90289090;Stk;;1.158,35;;;10,22;255;94;537
3848513;WZ-Anlage f. WZ 1x105mm Rp1xR1;;4250204436129;90289090;Stk;;143,99;;;3,25;230;67;295
3848516;WZ-Anlage f. WZ 1x105mm Rp1¼xR1;;4250204436136;90289090;Stk;;161,21;;;3,25;479;0;0
3848517;WZ-Anlage f. WZ 1x105mm Rp1¼xR1¼;;4250204436143;90289090;Stk;;172,77;;;3,37;499;0;0
3848533;WZ-Anlage f. WZ 1¼x150mm Rp1¼x1¼;;4250204436167;90289090;Stk;;288,00;;;4,37;215;83;465
3848536;WZ-Anlage f. WZ 1¼x150mm Rp1½x1½;;4250204436174;90289090;Stk;;325,05;;;4,55;215;83;465
3848548;WZ-Anlage f. WZ 2x200mm Rp2xRp2;;4250204436198;90289090;Stk;;817,22;;;10,22;255;94;537
3848601;WZ-Anlage f. WZ 1x190mm Rp1xRp1 Si;;4250204460445;90289090;Stk;;200,44;;;3,4;543;0;0
3848601-K;WZ-Anlage f. WZ 1x190mm Rp1xRp1 Si;;4255651700168;90289090;Stk;;200,44;;;3,4;543;0;0
3848602;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1 Si;;4250204460452;90289090;Stk;;225,15;;;3,36;563;0;0
3848602-K;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1 Si;;4255651703022;90289090;Stk;;225,15;;;3,36;563;0;0
3848603;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1¼ Si;;4250204460469;90289090;Stk;;241,41;;;3,48;583;0;0
3848603-K;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1¼ Si;;4255651700465;90289090;Stk;;229,92;;;3,48;583;0;0
3848604;WZ-Anlage f. WZ 1¼x260mm Rp1¼xRp1¼ Si;;4250204460476;90289090;Stk;;406,22;;;4,54;215;83;465
3848605;WZ-Anlage f. WZ 1¼x260mm Rp1½xRp1½ Si;;4250204460483;90289090;Stk;;459,05;;;4,72;215;83;465
3848606;WZ-Anlage f. WZ 2x300mm Rp2xRp2 Si;;4250204460490;90289090;Stk;;1.167,44;;;10,6;255;94;537
3848613;WZ-Anlage f. WZ 1x190mm Rp1xRp1;;4250204436228;90289090;Stk;;140,26;;;3,4;543;0;0
3848613-K;WZ-Anlage f. WZ 1x190mm Rp1xRp1;;4255651700175;90289090;Stk;;140,26;;;3,4;543;0;0
3848616;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1;;4250204436235;90289090;Stk;;153,38;;;3,36;563;0;0
3848617;WZ-Anlage f. WZ 1x190mm Rp1¼xRp1¼;;4250204436242;90289090;Stk;;169,19;;;3,48;583;0;0
3848621;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1 Si;;4250204488685;90289090;Stk;;220,97;;;3,7;543;0;0
3848622;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1 Si;;4250204488692;90289090;Stk;;239,86;;;3,7;543;0;0
3848623;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1¼ Si;;4250204488708;90289090;Stk;;254,25;;;3,7;543;0;0
3848625;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1;;4250204436266;90289090;Stk;;169,93;;;3,7;543;0;0
3848626;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1;;4250204436273;90289090;Stk;;184,49;;;3,77;0;0;0
3848627;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1¼;;4250204436280;90289090;Stk;;195,59;;;3,94;583;0;0
3848633;WZ-Anlage f. WZ 1¼x260mm Rp1¼xRp1¼;;4250204436303;90289090;Stk;;284,40;;;4,54;215;83;465
3848636;WZ-Anlage f. WZ 1¼x260mm Rp1½xRp1½;;4250204436310;90289090;Stk;;321,45;;;4,72;215;83;465
3848648;WZ-Anlage f. WZ 2x300mm Rp2xRp2;;4250204436341;90289090;Stk;;817,22;;;10,6;255;94;537
3848649;WZ-Anlage f. WZ 2½x300mm Rp2xRp2;;4250204456738;90289090;Stk;;1.280,81;;;12;805;250;100
3848650;WZ-Anlage f. WZ 1x190/105mm Rp1xRp1 Si;;4250204460506;90289090;Stk;;207,15;;;3,4;0;0;0
3848651;WZ-Anlage f. WZ 1x190/105mm Rp1¼xRp1 Si;;4250204460513;90289090;Stk;;231,56;;;3,36;0;0;0
3848652;WZ-Anlage f. WZ 1x190/105mm Rp1¼xRp1¼ Si;;4250204482010;90289090;Stk;;247,79;;;3,48;0;0;0
3848653;WZ-Anlage f. WZ 1x190/105mm Rp1xRp1;;4250204455205;90289090;Stk;;146,95;;;3,4;0;0;0
3848655;WZ-Anlage f. WZ 2½x270mm Rp2xRp2;;4250204473254;90289090;Stk;;1.198,40;;;10,2;775;198;875
3848656;WZ-Anlage f. WZ 1x190/105mm Rp1¼xRp1;;4250204455212;90289090;Stk;;164,31;;;3,36;0;0;0
3848657;WZ-Anlage f. WZ 1x190/105mm Rp1¼xRp1¼;;4250204455229;90289090;Stk;;176,06;;;3,48;0;0;0
3900102;Bauwasserkasten Q3=4 mit 2AV DN20;;4250204455236;90289090;Stk;;1.477,04;;;15,9;965;347;837
3900103;Bauwasserkasten Q3=4 mit 1AV DN20;;4250204455243;90289090;Stk;;1.220,04;;;13;350;250;80
3900105;Bauwasserkasten Q3=4 mit 1 BA DN20;;4250204491395;90289090;Stk;;1.436,31;;;15,5;350;250;80
3900106;Bauwasserkasten Q3=4 mit 2 BA DN20;;4250204493092;90289090;Stk;;1.902,32;;;17,721;350;250;80
3901045;WZ-Anlage f. WZ 1½x260mm Rp1½xRp1½;;4250204462265;90289090;Stk;;361,34;;;4,95;215;83;465
3901061;WZ-Anlage f. WZ 2x300mm Rp1½xRp1½;;4250204486520;90289090;Stk;;732,25;;;9,9;255;94;537
3901075;WZ-Anlage f. WZ 2x300mm Rp1½xRp1½;;4250204488821;90289090;Stk;;719,51;;;8,3;255;94;537
3901111;WZ-Anlage f. WZ 2x300mm Rp1½xRp1½;;4250204497298;90289090;Stk;;682,70;;;9,62;255;94;537
3901119;WZ-Anlage f. WZ 1x130mm Rp1xRp1;;4250204498240;90289090;Stk;;124,92;;;2,96;295;67;230
3901135;WZ-Anlage f. WZ 2x300 Rp1½xRp1½;;4250204499919;90289090;Stk;;625,66;;;8,3;255;94;537
3901365;WZ-Anlage f. WZ 2x300mm Rp2xRp2;;4255651703039;90289090;Stk;;698,14;;;11,5;255;94;537
3901366;WZ-Anlage f. WZ 1¼x175mm Rp1½ xRp1½;;4255651703046;90289090;Stk;;342,19;;;3,5;230;67;295
3902199;Ersatzbelüfter für KMR DN80 BxB;;4250204483468;84819000;Stk;;31,02;;;0,06;23;26;26
3902245;Gewindeabdeckungsring IG G1;;4250204486667;90289090;Stk;;4,16;;;0,027;10;40;40
3902270;"WZ-Ausgleichsstück IG 2"" x AG 2"" 50mm";;4250204486681;90289090;Stk;;53,85;;;0,614;50;65;65
3902326;"Ms-Passstück m. red. Durchgang, 1"" x 190";;4250204491425;90289090;Stk;;68,25;;;0,856;190;25;25
3903005;Spül- und Probeeinrichtung Q3=4;;4250204436693;82051000;Stk;;409,69;;;1,498;180;216;100
3903050;Standrohr-Prüfanlage für Standrohre DN80;;4250204470086;82055980;Stk;;5.549,95;;;38,91576;515;884;800
3903051;EWE-Konsole für STR-Prüfanlage;;4250204470093;82055980;Stk;;314,07;;;2;475;130;603
3903085;Konsole für STR-Prüfanlage Württ.;;4250204482089;82055980;Stk;;380,01;;;4,15;130;603;1375
3903088;Standrohr Verlängerung DN50 x 1100mm;;4250204482119;90289090;Stk;;1.036,42;;;11,7;110;140;1185
3903093;KMR DN80 BxB m. Belüf. f.Hydranten/Standr;;4250204482133;90289090;Stk;;740,32;;;3,12;186;126;126
3903102;STR Verlängerung DN50 auf DN80 x 1150mm;;4250204483574;90289090;Stk;;1.188,42;;;10,2;1262;388;130
3903138;EWE-Fußverschraubung 80 mit GEKA-Kupplung;;4250204487091;90289090;Stk;;402,73;;;4,19;100;80;50
3903146;Spülstandrohr ohne Absperrung DN80 x C;;4250204487176;90289090;Stk;;1.088,81;;;10,7;450;790;220
3903150;Spülstandrohr mit  Kugelhahn DN100 x B;;4250204487213;84819000;Stk;;1.333,23;;;17,5;440;900;140
3903180;Standrohr-AV mit GEKA für STR-WZ G1 BA;;4250204490169;84819000;Stk;;348,75;;;2,259;100;100;50
3903196;"Bauwasserzähler Q3 2,5 1"" x 190 mm, EB";;4250204491500;90289090;Stk;;352,25;;;2,801;314;190;70
3903205;"Übergangsstück DN80 IG2""";;4250204494037;90289090;Stk;;222,08;;;2,68;150;80;120
3903268;STR Verlängerung DN50 auf DN80 x 640mm;;4250204496833;84819000;Stk;;752,11;;;8,3;752;386;130
3903274;Stehbolzen-Umrüst-Set für FLEXORIPP;;4250204497540;73181520;Stk;;22,21;;;0,073;22;60;52
3903297;"Bauwasserzähler Q3 2,5 1"" x 190 mm, BA";;4250204499735;90289090;Stk;;580,93;;;3,4;345;228;70
3903320;Ausblasarmatur d63, RD 0,60 - 1,00 m;;4255651700182;84819000;Stk;;344,04;;;4,314;270;175;880
3903337;Standrohrventil G2, 1 x AV + 1 x C, KMR;;4255651700229;84819000;Stk;;669,61;;;6,244;415;266;133
3903350;ÜH-Gestell für WZ Q3=16, C x C;;4255651700472;84819000;Stk;;1.546,38;;;9,932;370;455;698
3903355;Baugruppe f. WZ Q3 4 Rp1xRp1 Si;;4255651700489;90289090;Stk;;189,78;;;3;230;67;295
3903356;Baugruppe f. WZ Q3 16 Rp2xRp2 Si;;4255651700496;90289090;Stk;;1.074,94;;;10,6;255;94;537
3903364;WZ-Prüfpassstück, mit KH+GEKA, 1¼ x 175mm;;4255651703527;90289090;Stk;;208,21;;;1,86;175;51;167
3904147;Ersatzmembran mit Spreitzkorb DN80;;4250204494211;40169300;Stk;;233,35;;;0,09;120;170;120
4065210;Griff für Standrohr 1/2X140;;4250204437256;84819000;Stk;;32,36;;;0,439;137;22;22
4065213;Griff für Standrohr AG G1/2 x 200;;4255651704678;84819000;Stk;;46,02;;;0,63;200;22;22
4065236;Schneidrad Ø45 f. Schneideinheit;;4250204498141;82055980;Stk;;100,26;;;0,045;45;45;15
4070459;Sicherungsring, Edelstahl, DIN 472, d28;;4250204483734;90289090;Stk;;2,43;;;0,002;35;35;10
4070460;Sicherungsring für Standrohr-Sieb DN50;;4250204473278;90289090;Stk;;4,05;;;0,01;4;49;52
4070461;Sicherungsring f. Standrohr-Sieb DN80/100;;4250204462586;73182100;Stk;;4,05;;;0,016;4;66;68
4070462;Sicherungsring f. Standrohr-Sieb DN40;;4250204496383;90289090;Stk;;11,73;;;0,01;45;45;5
4101415;"Aufschweißmuffe DN80-200 2"" x  2½""";;4250204448986;84819000;Stk;;105,85;;;1,33;79;79;64
4101416;EWE-Sattelfl.-Aufschweißmuffe 5/2X3;;4250204448979;84819000;Stk;;150,47;;;0,6;30;35;80
4101615;Sattelflansch-Aufschweißmuffe 2x2½;;4250204448962;84819000;Stk;;135,73;;;0,99;110;66;110
4101616;EWE-Sattelfl.-Aufschweißmuffe 2½X3;;4250204448955;84819000;Stk;;248,39;;;0,896;110;75;110
4102014;EWE-Sattelfl.-Aufschweißmuffe 1½;;4250204448856;84819000;Stk;;76,28;;;0,815;96;96;61
4128101;WZ-Anlage f. WZ 1x190mm Rp1xR1 Si;;4250204471939;90289090;Stk;;184,80;;;3,25;230;67;295
4128102;WZ-Anlage f. WZ 1x190mm Rp1¼xR1 Si;;4250204471946;90289090;Stk;;194,50;;;3,36;230;67;295
4128103;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼ Si;;4250204471953;90289090;Stk;;209,20;;;3,477;230;67;295
4128113;WZ-Anlage f. WZ 1x190mm Rp1xR1;;4250204464689;90289090;Stk;;145,25;;;3,287;230;67;295
4128116;WZ-Anlage f. WZ 1x190mm Rp1¼xR1;;4250204464696;90289090;Stk;;152,13;;;3,43;230;67;295
4128117;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼;;4250204464702;90289090;Stk;;162,62;;;3,483;230;67;295
4128121;WZ-Anlage f. WZ 1¼x175mm Rp1xR1 Si;;4250204488715;90289090;Stk;;234,14;;;3,37;230;67;295
4128122;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1 Si;;4250204488722;90289090;Stk;;243,08;;;3,6;230;67;295
4128123;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1¼ Si;;4250204488739;90289090;Stk;;255,68;;;3,7;230;67;295
4128125;WZ-Anlage f. WZ 1¼x175mm Rp1xR1;;4250204464719;90289090;Stk;;180,13;;;3,37;230;67;295
4128126;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1;;4250204488746;90289090;Stk;;186,99;;;3,46;230;67;295
4128127;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1¼;;4250204464726;90289090;Stk;;196,71;;;3,54;230;67;295
4128301;WZ-Anlage f. WZ 1x190mm Rp1xR1 Si;;4250204471960;90289090;Stk;;250,15;;;4,1;230;67;295
4128302;WZ-Anlage f. WZ 1x190mm Rp1¼xR1 Si;;4250204471977;90289090;Stk;;275,79;;;4,211;230;67;295
4128303;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼ Si;;4250204471984;90289090;Stk;;305,16;;;4,323;230;67;295
4128313;WZ-Anlage f. WZ 1x190mm Rp1xR1;;4250204464733;90289090;Stk;;187,47;;;4,413;230;67;295
4128316;WZ-Anlage f. WZ 1x190mm Rp1¼xR1;;4250204464740;90289090;Stk;;204,97;;;4,26;230;67;295
4128317;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼;;4250204464757;90289090;Stk;;225,44;;;4,33;230;67;295
4128321;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1 Si;;4250204488753;90289090;Stk;;295,14;;;4,26;230;67;295
4128322;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1 Si;;4250204488760;90289090;Stk;;317,80;;;4,5;230;67;295
4128323;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1¼ Si;;4250204488777;90289090;Stk;;343,12;;;3,24;230;67;295
4128325;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1;;4250204464764;90289090;Stk;;227,01;;;4,26;230;67;295
4128326;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1;;4250204488784;90289090;Stk;;244,49;;;4,26;230;67;295
4128327;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1¼;;4250204464771;90289090;Stk;;263,91;;;4,5;230;67;295
4128335;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1;;4250204496895;90289090;Stk;;227,01;;;4;230;67;295
4129601;WZ-Anlage f. WZ 1x190mm Rp1xR1 Si;;4250204471991;90289090;Stk;;250,15;;;4,114;230;67;295
4129602;WZ-Anlage f. WZ 1x190mm Rp1¼xR1 Si;;4250204472004;90289090;Stk;;275,79;;;4,227;230;67;295
4129603;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼ Si;;4250204472011;90289090;Stk;;305,16;;;4,342;230;67;295
4129613;WZ-Anlage f. WZ 1x190mm Rp1xR1;;4250204456042;90289090;Stk;;187,47;;;4,01;230;67;295
4129616;WZ-Anlage f. WZ 1x190mm Rp1¼xR1;;4250204456035;90289090;Stk;;204,97;;;4,282;230;67;295
4129617;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼;;4250204456202;90289090;Stk;;225,44;;;4,4;230;67;295
4129621;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1 Si;;4250204487459;90289090;Stk;;295,14;;;1,671;230;67;295
4129622;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1 Si;;4250204487466;90289090;Stk;;317,80;;;4,492;230;67;295
4129623;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1¼ Si;;4250204487473;90289090;Stk;;343,12;;;3,243;230;67;295
4129625;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1;;4250204465112;90289090;Stk;;227,01;;;4,25;230;67;295
4129626;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1;;4250204488791;90289090;Stk;;244,49;;;4,171;230;67;295
4129627;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1¼;;4250204465129;90289090;Stk;;263,91;;;4,471;230;67;295
4228101;WZ-Anlage f. WZ 1x190mm Rp1xR1 Si;;4250204465556;90289090;Stk;;159,18;;;3,064;230;67;295
4228102;WZ-Anlage f. WZ 1x190mm Rp1¼xR1 Si;;4250204465563;90289090;Stk;;171,49;;;3,21;230;67;295
4228103;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼ Si;;4250204465570;90289090;Stk;;188,11;;;3,32;230;67;295
4228113;WZ-Anlage f. WZ 1x190mm Rp1xR1;;4250204456080;90289090;Stk;;127,73;;;3,077;230;67;295
4228116;WZ-Anlage f. WZ 1x190mm Rp1¼xR1;;4250204462340;90289090;Stk;;136,82;;;3,283;230;67;295
4228117;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼;;4250204462357;90289090;Stk;;148,68;;;3,318;230;67;295
4228121;WZ-Anlage f. WZ 1¼x175mm Rp1xR1 Si;;4250204487480;90289090;Stk;;208,31;;;3,325;230;67;295
4228122;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1 Si;;4250204487497;90289090;Stk;;216,96;;;3,352;230;67;295
4228123;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1¼ Si;;4250204487503;90289090;Stk;;232,28;;;3,753;230;67;295
4228125;WZ-Anlage f. WZ 1¼x175mm Rp1xR1;;4250204464795;90289090;Stk;;160,24;;;3,302;230;67;295
4228126;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1;;4250204487510;90289090;Stk;;166,90;;;2,9;230;67;295
4228127;WZ-Anlage f. WZ 1¼x175mm Rp1¼xR1¼;;4250204465136;90289090;Stk;;178,72;;;3,52;230;67;295
4228301;WZ-Anlage f. WZ 1x190mm Rp1xR1 Si;;4250204465587;90289090;Stk;;191,22;;;3,67;230;67;295
4228302;WZ-Anlage f. WZ 1x190mm Rp1¼xR1 Si;;4250204465594;90289090;Stk;;207,79;;;3,82;230;67;295
4228303;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼ Si;;4250204465600;90289090;Stk;;229,98;;;4;230;67;295
4228313;WZ-Anlage f. WZ 1x190mm Rp1xR1;;4250204462364;90289090;Stk;;152,59;;;3,7;230;67;295
4228316;WZ-Anlage f. WZ 1x190mm Rp1¼xR1;;4250204462371;90289090;Stk;;164,64;;;3,844;230;67;295
4228317;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼;;4250204462388;90289090;Stk;;180,89;;;4;230;67;295
4228321;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1 Si;;4250204487527;90289090;Stk;;241,68;;;3,714;230;67;295
4228322;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1 Si;;4250204487534;90289090;Stk;;257,53;;;4,114;230;67;295
4228323;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1¼ Si;;4250204487541;90289090;Stk;;274,40;;;4,114;230;67;295
4228325;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1;;4250204464801;90289090;Stk;;185,89;;;3,85;230;67;295
4228326;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1;;4250204487558;90289090;Stk;;198,08;;;3,987;230;67;295
4228327;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1¼;;4250204464818;90289090;Stk;;211,07;;;2,9;230;67;295
4229601;WZ-Anlage f. WZ 1x190mm Rp1xR1 Si;;4250204465617;90289090;Stk;;222,78;;;3,924;230;67;295
4229602;WZ-Anlage f. WZ 1x190mm Rp1¼xR1 Si;;4250204465624;90289090;Stk;;251,11;;;4,07;230;67;295
4229603;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼ Si;;4250204465631;90289090;Stk;;282,20;;;4,185;230;67;295
4229613;WZ-Anlage f. WZ 1x190mm Rp1xR1;;4250204456073;90289090;Stk;;187,47;;;4;230;67;295
4229616;WZ-Anlage f. WZ 1x190mm Rp1¼xR1;;4250204456066;90289090;Stk;;204,97;;;4,117;230;67;295
4229617;WZ-Anlage f. WZ 1x190mm Rp1¼xR1¼;;4250204456059;90289090;Stk;;225,44;;;4,234;230;67;295
4229621;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1 Si;;4250204487565;90289090;Stk;;295,14;;;4,142;230;67;295
4229622;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1 Si;;4250204487572;90289090;Stk;;320,75;;;4,452;230;67;295
4229623;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1¼ Si;;4250204487589;90289090;Stk;;343,12;;;4,542;230;67;295
4229625;WZ-Anlage f. WZ 1¼x175mm Rp1xRp1;;4250204464825;90289090;Stk;;227,01;;;4;230;67;295
4229626;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1;;4250204488807;90289090;Stk;;246,73;;;1;230;67;295
4229627;WZ-Anlage f. WZ 1¼x175mm Rp1¼xRp1¼;;4250204464832;90289090;Stk;;263,91;;;4,5;230;67;295
4309925;2 Dübel,Schrauben 8x70, U-Scheiben;;4250204437997;73181520;Stk;;1,49;;;0,065;15;128;96
4309950;2 Dübel,Schrauben10x90, U-Scheiben;;4250204438024;73181520;Stk;;2,39;;;0,117;20;132;115
4389000;Plombenzange universal ohne Gravur;;4250204438147;82034000;Stk;;161,97;;;0,31;150;150;280
4389011;PLOMBENZ.F.PLOMBE  M.GRAV;;4250204438154;90289090;Stk;;204,69;;;0,3;160;30;40
4389012;PLOMBENZ.F.SCHELLE M.GRAV;;4250204438161;90289090;Stk;;225,24;;;0,3;160;30;40
4389111;Plombenzangeneinsatz mit Gravur;;4250204438185;90289090;Stk;;63,42;;;0,004;10;10;3,5
4389120;Plombenzangeneinsatz ohne Gravur;;4250204438192;90289090;Stk;;5,96;;;0,006;10;10;10
4389121;EINSATZ F. PLOMBEN M.GRAV;;4250204438208;90289090;Stk;;43,17;;;0,03;10;10;10
5046199;Verschlusskappe für DB-Befüllschlauchltg.;;4250204439175;73269098;Stk;;21,10;;;0,117;317;90;90
5056000;Handgriff PEGASUS, blau;;4250204439267;84819000;Stk;;2,17;;;0,026;121;34;34
5067594;EWE-Spülkissen mit C-Kupplung;;4255651700199;90289090;Stk;;881,64;;;8,693;0;0;0
5067595;EWE-Spülkissen mit B-Kupplung;;4255651700502;90289090;Stk;;996,52;;;9,585;0;0;0
5102089;Sickerschlauch für Gartenventil;;4255651700519;90289090;Stk;;62,51;;;0,322368;570;72;56
5102097;Sickerpackung für Gartenhydrant DN25;;4255651700670;39031900;Stk;;39,32;;;0,26;0;0;0
5103013;"Ausblasarmatur d40 G2"" Rd 0,90-1,30m";;4250204490213;84819000;Stk;;622,51;;;7,1;180;260;1200
5103014;"Ausblasarmatur d40 G2"" Rd 0,60-1,00 m";;4250204482218;84819000;Stk;;622,51;;;6,5;270;175;880
5103512;"Ausblasarmatur 1"", Stopfen RD 0,6-1,0 m";;4250204449044;84819000;Stk;;428,26;;;6,1;270;175;880
5103515;"Ausblasarmatur 2"", Stopfen RD 0,6-1,0 m";;4250204449037;84819000;Stk;;444,02;;;6,1;270;175;880
5104013;Ausblasarmatur DN50 Flansch m.d40 PE-Rohr;;4250204482225;84819000;Stk;;661,82;;;10,964;270;175;880
5104515;Ausblasarmatur DN50 Flansch RD 0,6-1,0 m;;4250204448993;84819000;Stk;;483,77;;;12,2;270;175;880
5108915;Blindschelle für PVC DN50;;4250204439847;84819000;Stk;;67,95;;;0,95;180;120;320
5108916;Blindschelle für PVC DN65;;4250204439854;84819000;Stk;;67,95;;;0,8;180;120;320
5108917;Blindschelle für PVC DN80;;4250204439861;84819000;Stk;;78,33;;;1,1;180;120;320
5108918;Blindschelle für PVC DN100;;4250204439878;84819000;Stk;;84,40;;;1,39;180;120;320
5108919;Blindschelle für PVC DN125;;4250204439885;84819000;Stk;;113,16;;;1,82;180;120;320
5108920;Blindschelle für PVC DN150;;4250204439892;84819000;Stk;;123,45;;;1,8;180;120;320
5110815;+GF+ Anschlußschelle  d63 x d63;;4250204449402;84819000;Stk;;67,64;;;0,326;1;108;200
5110816;+GF+ Anschlußschelle  d75 x d63;;4250204449150;84819000;Stk;;77,77;;;0,46;75;75;190
5110817;+GF+ Anschlußschelle  d90 x d63;;4250204449143;84819000;Stk;;77,91;;;0,412;90;90;190
5110818;+GF+ Anschlußschelle  d110 x d63;;4250204449136;84819000;Stk;;91,93;;;0,475;110;110;190
5110819;+GF+ Anschlußschelle  d140 x d63;;4250204449129;84819000;Stk;;159,27;;;0,501;140;140;190
5110820;+GF+ Anschlußschelle  d160 x d63;;4250204449112;84819000;Stk;;180,51;;;0,505;270;350;260
5110821;+GF+ Anschlußschelle  d225 x d63;;4250204449105;84819000;Stk;;257,00;;;0,64;18;18;20
5110831;+GF+ Anschlußschelle  d125 x d63;;4250204449099;84819000;Stk;;112,59;;;0,504;1;35;35
5110832;+GF+ Anschlußschelle  d180 x d63;;4250204449082;84819000;Stk;;194,69;;;0,617;75;75;210
5110833;+GF+ Anschlußschelle  d200 x d63;;4250204449075;84819000;Stk;;239,93;;;0,671;200;250;200
5151090;Verschlußscheibe EWE-Multi-DAV;;4250204440546;39174000;Stk;;3,18;;;0,025;25;87;87
5151091;Verriegelungsscheibe EWE-Anbohrarmaturen;;4250204456332;39174000;Stk;;3,18;;;0,02;12;86;87
5151096;EWE-Verschlußscheibe Universal D63 D56;;4255651700526;84819000;Stk;;5,65;;;0,025;0;0;0
5151597;EWE-MARKIERUNGSKAPPE Blau;;4250204456370;84819000;Stk;;1,69;;;0,001;24;13,5;24
5151599;EWE-MARKIERUNGSKAPPE GELB;;4250204452624;73269098;Stk;;1,76;;;0,001;24;13,5;24
5210612;"EWE-PE-Verschraubung G1"" x d32";;4250204440669;39174000;Stk;;10,13;;;0,11;62;103;62
5210613;"EWE-PE-Verschraubung G1"" x d40";;4250204440676;39174000;Stk;;17,63;;;0,191;114;80;80
5210712;"EWE-PE-Verschraubung G1¼"" x d32";;4250204440683;39174000;Stk;;10,13;;;0,114;62;103;62
5210713;"EWE-PE-Verschraubung G1¼"" x d40";;4250204440690;39174000;Stk;;17,63;;;0,188;80;117;80
5210714;"EWE-PE-Verschraubung G1¼"" x d50";;4250204440706;39174000;Stk;;24,71;;;0,273;90;117;90
5210812;"EWE-PE-Verschraubung G1½"" x d32";;4250204440713;39174000;Stk;;10,13;;;0,119;62;103;62
5210813;"EWE-PE-Verschraubung G1½"" x d40";;4250204440720;39174000;Stk;;17,63;;;0,187;80;117;80
5210814;"EWE-PE-Verschraubung G1½"" x d50";;4250204440737;39174000;Stk;;24,71;;;0,273;90;117;90
5210815;"EWE-PE-Verschraubung G1½"" x d63";;4250204440744;39174000;Stk;;32,69;;;0,447;90;150;90
5210913;"EWE-PE-Verschraubung G2"" x d40";;4250204440751;39174000;Stk;;23,43;;;0,25;80;80;120
5210914;"EWE-PE-Verschraubung G2"" x d50";;4250204440768;39174000;Stk;;24,71;;;0,347;110;166;110
5210915;"EWE-PE-Verschraubung G2"" x d63";;4250204440775;39174000;Stk;;32,69;;;0,46;110;166;110
5230315;EWE-Bau-WZ-Kappe waagerecht;;4250204440874;90289090;Stk;;20,71;;;0,084;52;77;77
